index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc,Fc_err
10446,184876.5,241.272362,235.967299,-25.630028,-26.093941,0.7368498659860889,4.217117163807238e-07
10447,184894.2,241.301245,235.997477,-25.62398,-26.10214,0.736722497665041,4.2240231412637996e-07
10448,184911.9,241.330712,236.026473,-25.60222,-26.085797,0.7365999214842931,4.230675494931724e-07
10449,184929.6,241.360314,236.056441,-25.596935,-26.078794,0.7364730333640199,4.2375682707262996e-07
10450,184947.3,241.389683,236.085982,-25.604258,-26.087028,0.73634775078615,4.2443802372726935e-07
10451,184965.0,241.419985,236.116103,-25.619435,-26.110249,0.7362198009798692,4.251343780903305e-07
10452,184982.7,241.449433,236.145197,-25.620394,-26.126013,0.7360960143303997,4.258087058506277e-07
10453,185000.4,241.477984,236.174658,-25.625653,-26.141755,0.7359704660315598,4.2649326287280687e-07
10454,185018.1,241.507275,236.204993,-25.632557,-26.149379999999997,0.7358409821607206,4.271999465288445e-07
10455,185035.8,241.537091,236.234206,-25.642521,-26.147112,0.7357160846227814,4.278822415271222e-07
10456,185053.5,241.566616,236.263335,-25.636721,-26.133961000000003,0.7355913475095018,4.2856428894566534e-07
10457,185071.2,241.595848,236.293284,-25.629001,-26.108943999999997,0.7354628915595586,4.292673274619574e-07
10458,185088.9,241.62514,236.323195,-25.627854,-26.07849,0.7353343881733511,4.2997129112709587e-07
10459,185106.6,241.654683,236.351801,-25.645544,-26.069879,0.7352112940866457,4.306462471626027e-07
10460,185124.3,241.684403,236.381998,-25.664089,-26.080142000000002,0.7350811440362934,4.313605571626411e-07
10461,185142.0,241.714024,236.41191,-25.679831,-26.103741,0.734952009412647,4.320699690252283e-07
10462,185159.7,241.742945,236.44137,-25.693532,-26.140122,0.7348246184614053,4.327704598572346e-07
10463,185177.4,241.771983,236.470931,-25.724301,-26.19657,0.7346965830730993,4.334751529944114e-07
10464,185195.1,241.801779,236.500647,-25.762376,-26.246624999999998,0.7345676661187092,4.341853646061544e-07
